Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_NUM_VALUE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1152
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_READ
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_READ_K1455
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_STEP_K1258
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_JSON_STEP_K1259
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_LIST_APPEND_K1599
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_LIST_LENGTH
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_LIST_LENGTH_K815
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1962
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1963
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1967
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1968
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1970
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1971
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1976
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_C1977
  0.00      0.28     0.00        1     0.00     0.01  WL_FID_MAIN_K1964
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_K1969
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_MAIN_K1974
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_PUT_STATS_C1201
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_INPUT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1750
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1751
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1574
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1575
  0.00      0.28     0.00        1     0.00     2.79  WL_FID_READ_LOOP_C1576
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1577
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1578
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_OPENED
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1664
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1665
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_STRING_APPEND
