Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1664
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1665
  0.00      0.15     0.00        1     0.00     0.00  file_close_run
  0.00      0.15     0.00        1     0.00     0.00  file_open_call
  0.00      0.15     0.00        1     0.00     0.00  file_open_pack
  0.00      0.15     0.00        1     0.00     5.00  file_open_run
  0.00      0.15     0.00        1     0.00     0.00  io_args_run
  0.00      0.15     0.00        1     0.00     0.00  io_fail
  0.00      0.15     0.00        1     0.00     2.50  io_get_env_run
  0.00      0.15     0.00        1     0.00   150.00  io_loop
  0.00      0.15     0.00        1     0.00     0.00  io_out
  0.00      0.15     0.00        1     0.00     0.00  io_spawn
  0.00      0.15     0.00        1     0.00     2.50  io_write_run
  0.00      0.15     0.00        1     0.00     0.00  pool_stack
  0.00      0.15     0.00        1     0.00     0.00  spin_315
  0.00      0.15     0.00        1     0.00     0.00  spin_370
  0.00      0.15     0.00        1     0.00     0.00  spin_428
  0.00      0.15     0.00        1     0.00     0.30  spin_430
  0.00      0.15     0.00        1     0.00     0.00  spin_446
  0.00      0.15     0.00        1     0.00     0.00  spin_460
