Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_BIGNAT_DIV_POW10
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_BIGNAT_DIV_POW10_K40
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_INIT
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_INIT_K595
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_INIT_K596
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_SCALE
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_SCALE_K601
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_SCALE_K602
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_DG_SCALE_K603
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_FROM_DEC_P10
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_FROM_DEC_P10_K73
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_FROM_DEC_P10_K74
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_PLAIN_SMALL
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_PLAIN_SMALL_K646
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_PLAIN_SMALL_K647
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_ROUND_K1232
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_ROUND_K1233
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K916
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K917
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K918
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K919
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K920
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K921
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_TOKEN_RANGE
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_TOKEN_RANGE_K338
  0.00      0.72     0.00     5584     0.00     0.00  WL_FID_F64_TOKEN_RANGE_K339
  0.00      0.72     0.00     5584     0.00     0.00  spin_87
  0.00      0.72     0.00     5572     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1154
  0.00      0.72     0.00     5569     0.00     0.00  WL_FID_F64_PLAIN_K748
  0.00      0.72     0.00     4132     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1151
  0.00      0.72     0.00     2798     0.00     0.00  WL_FID_F64_ROUND_K1234
  0.00      0.72     0.00     2798     0.00     0.00  WL_FID_F64_ROUND_K1235
  0.00      0.72     0.00      925     0.00     0.00  heap_hand
  0.00      0.72     0.00       34     0.00     0.00  WL_FID_CLO_APPLY
  0.00      0.72     0.00       23     0.00     0.00  io_mem
  0.00      0.72     0.00       22     0.00     0.00  spin_107
  0.00      0.72     0.00       15     0.00     0.00  WL_FID_F64_PLAIN_K749
  0.00      0.72     0.00       12     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1157
  0.00      0.72     0.00       11     0.00     0.00  spin_433
  0.00      0.72     0.00        9     0.00     0.00  WL_FID_ENTER
  0.00      0.72     0.00        9     0.00     0.00  WL_FID_EXIT
